px,py
10123.3,-2649.1
10123.3,-2645.12
10123.2,-2641.17
10123.2,-2637.23
10123.2,-2633.32
10123.2,-2629.44
10123.2,-2625.57
10123.2,-2621.73
10123.2,-2617.91
10123.2,-2614.11
10123.2,-2610.34
10123.3,-2606.59
10123.3,-2602.86
10123.8,-2599.11
10124.3,-2595.37
10124.8,-2591.65
10125.3,-2587.96
10125.8,-2584.29
10126.6,-2582.12
10127.4,-2579.97
10128.3,-2577.83
10129.1,-2575.7
10129.9,-2573.58
10130.7,-2571.46
10131.6,-2569.36
10132.4,-2567.26
10133.2,-2565.18
10134,-2563.1
10134.8,-2561.01
10135.6,-2558.93
10136.3,-2556.85
10137.1,-2554.79
10137.3,-2553.13
10137.5,-2551.48
10137.8,-2549.83
10138,-2548.2
10138.2,-2546.57
10138.5,-2544.95
10138.7,-2543.34
10138.9,-2541.74
10139.2,-2540.15
10139.4,-2538.56
10139.7,-2536.99
10139.9,-2535.42
10140.1,-2533.85
10140.4,-2532.3
10140.6,-2530.75
10140.8,-2529.16
10141,-2527.57
10141.1,-2525.98
10141.3,-2524.41
10141.5,-2522.84
10141.7,-2521.28
10141.8,-2519.72
10142,-2518.17
10142.2,-2516.63
10142.4,-2515.09
10142.6,-2513.56
10142.7,-2512.04
10142.9,-2510.52
10143.1,-2509.01
10143.3,-2507.5
10143.5,-2506
10143.7,-2504.51
10143.8,-2503.02
10144,-2501.53
10143.9,-2501
10143.8,-2500.46
10144.1,-2499.59
10144.4,-2498.71
10145,-2497.4
10145.6,-2496.1
10146.2,-2494.79
10146.9,-2493.49
10147.5,-2492.18
10148.2,-2490.88
10148.8,-2489.58
10149.5,-2488.28
10150.1,-2486.98
10150.8,-2485.68
10151.4,-2484.39
10152.1,-2483.09
10152.8,-2481.79
10153.1,-2480.59
10153.4,-2479.39
10153.8,-2478.19
10154.1,-2477
10154.4,-2475.8
10154.7,-2474.61
10155.1,-2473.42
10155.8,-2471.71
10156.5,-2470
10157.2,-2468.3
10157.9,-2466.6
10158.6,-2464.91
10159.5,-2463.41
10160.4,-2461.92
10161.7,-2460.61
10162.9,-2459.36
10164.2,-2458.11
10165.3,-2456.94
10166.5,-2455.77
10167.6,-2454.6
10168.7,-2453.43
10169.9,-2452.27
10171,-2451.12
10172.1,-2449.96
10173.1,-2448.81
10174.2,-2447.66
10175.3,-2446.51
10176.3,-2445.37
10177.4,-2444.23
10178.4,-2443.09
10179.4,-2441.95
10180.4,-2440.82
10181.4,-2439.68
10182.4,-2438.55
10183.4,-2437.42
10184.4,-2436.29
10185.3,-2435.17
10186.3,-2434.04
10187.2,-2432.91
10188.1,-2431.79
10189.1,-2430.67
10190,-2429.54
10190.9,-2428.42
10191.7,-2427.29
10192.6,-2426.17
10193.5,-2425.05
10194.3,-2423.92
10195.2,-2422.8
10196,-2421.67
10196.8,-2420.54
10197.6,-2419.42
10198.4,-2418.29
10199.2,-2417.15
10200,-2416.02
10200.8,-2414.88
10201.5,-2413.75
10202.3,-2412.61
10203,-2411.46
10203.7,-2410.32
10204.4,-2409.17
10205.1,-2408.02
10205.8,-2406.86
10206.5,-2405.7
10207.2,-2404.54
10207.8,-2403.37
10208.5,-2402.2
10209.1,-2401.02
10209.8,-2399.61
10210.4,-2398.24
10211.1,-2396.87
10211.7,-2395.5
10212.3,-2394.13
10212.9,-2392.76
10213.5,-2391.38
10214.1,-2390
10214.6,-2388.61
10215.2,-2387.22
10215.7,-2385.83
10216.3,-2384.43
10216.8,-2383.03
10217.3,-2381.62
10217.9,-2380.21
10218.4,-2378.79
10218.9,-2377.37
10219.4,-2375.94
10219.8,-2374.5
10220.3,-2373.06
10220.8,-2371.27
10221.3,-2369.48
10221.8,-2367.69
10222.2,-2365.9
10222.7,-2364.1
15034,-2362.3
15034.5,-2360.49
15034.9,-2358.68
15035.3,-2356.87
15035.8,-2355.05
15036.3,-2353.21
15036.8,-2351.37
15037.3,-2349.52
15037.7,-2347.67
15038.2,-2345.82
15038.7,-2343.95
15039.2,-2342.08
15039.6,-2340.21
15040.1,-2338.33
15040.5,-2336.44
15041,-2334.55
15041.4,-2332.65
15041.9,-2330.74
15042.3,-2328.82
15042.7,-2326.9
15043.2,-2324.97
15043.6,-2323.04
15044,-2321.09
15044.4,-2319.14
15044.8,-2317.19
15045.3,-2315.22
15045.7,-2313.24
15046.1,-2311.26
15046.5,-2309.27
15045.9,-2308.97
15045.3,-2308.67
15043.5,-2307.5
15041.7,-2306.32
15039.9,-2305.12
15038.2,-2303.91
15036.4,-2302.69
15034.6,-2301.45
15033,-2300.26
15031.3,-2299.06
15029.6,-2297.84
15028,-2296.61
15026.3,-2295.36
15024.7,-2294.1
15023.1,-2292.82
15021.5,-2291.53
15019.9,-2290.23
15018.3,-2288.91
15016.7,-2287.58
15015.2,-2286.24
15013.6,-2284.89
15012.1,-2283.52
15010.6,-2282.15
15009.1,-2280.76
15007.6,-2279.36
15006.1,-2277.95
15004.7,-2276.53
15003.3,-2275.11
15001.9,-2273.67
15000.3,-2272.73
14998.8,-2271.78
14997.3,-2270.83
14995.8,-2269.87
14994.4,-2268.9
14992.9,-2267.93
14991.5,-2266.95
14990.1,-2265.98
14988.8,-2265
14987.4,-2264.01
14986,-2263.04
14984.6,-2262.08
14983.2,-2261.11
14981.8,-2260.14
14980.5,-2259.17
14979.2,-2258.2
14977.9,-2257.23
14976.6,-2256.27
14975.3,-2255.31
14974.1,-2254.36
14972.9,-2253.4
14971.7,-2252.46
14970.5,-2251.52
14969.3,-2250.58
14968.2,-2249.65
14967.1,-2248.73
14966,-2247.82
14964.9,-2246.91
14963.9,-2246.02
14962.8,-2245.13
14961.8,-2244.26
14960.8,-2243.4
14959.9,-2242.54
14958.9,-2241.7
14958,-2240.87
14957,-2240.06
14956.1,-2239.26
14955.3,-2238.47
14954.4,-2237.69
14953.5,-2236.94
14952.7,-2236.19
14951.9,-2235.47
14951.1,-2234.76
14950.3,-2234.06
14949.5,-2233.38
14948.8,-2232.73
14948,-2232.09
14947.3,-2231.46
14946.6,-2230.86
14946,-2231.88
14945.5,-2233.01
14945.1,-2234.16
14944.7,-2235.33
14944.4,-2236.53
14944,-2237.75
14943.7,-2238.99
14943.4,-2240.25
14943.1,-2241.54
14942.8,-2242.84
14942.6,-2244.18
14942.3,-2245.53
14942.1,-2246.91
14941.9,-2248.31
14941.8,-2249.73
14941.6,-2251.18
14941.5,-2252.65
14941.4,-2254.14
14941.2,-2255.66
14941.2,-2257.19
14941.1,-2258.75
14941,-2260.34
14941,-2261.94
14940.9,-2263.57
14940.9,-2265.22
14940.9,-2266.9
14940.9,-2268.6
14940.9,-2270.31
14940.9,-2272.06
14940.9,-2273.82
14941,-2275.6
14941,-2277.41
14941.1,-2279.24
14941.1,-2281.09
14941.2,-2282.96
14941.3,-2284.85
14941.4,-2286.77
14941.5,-2288.7
14941.6,-2290.66
14941.7,-2292.63
14941.8,-2294.63
14941.9,-2296.65
14942,-2298.69
14942.1,-2300.74
14942.2,-2302.82
14942.4,-2304.92
14942.1,-2306.92
14941.8,-2308.95
14941.5,-2310.99
14941.1,-2313.05
14940.8,-2315.13
14940.5,-2317.23
14940.2,-2319.34
14939.9,-2321.47
14939.6,-2323.62
14939.3,-2325.78
14939,-2327.95
14938.7,-2330.15
14939.1,-2332.43
14939.5,-2334.72
14939.9,-2337.03
14940.2,-2339.36
14940.6,-2341.71
14941,-2344.07
14941.3,-2346.44
14941.7,-2348.83
14942.2,-2351.21
14942.7,-2353.6
14943.2,-2356
14943.7,-2358.42
14944.2,-2360.86
14944.6,-2363.31
14945.1,-2365.77
14945.5,-2368.24
14946,-2370.73
14946.4,-2373.24
14946.8,-2375.75
14947.2,-2378.28
14947.6,-2380.83
14948,-2383.38
14948.4,-2385.95
14948.8,-2388.53
14949.1,-2391.12
14949.4,-2393.73
14949.8,-2396.34
14950.2,-2398.77
14950.7,-2401.22
14951.1,-2403.68
14951.5,-2406.14
14951.9,-2408.62
14952.2,-2411.15
14952.5,-2413.68
14952.8,-2416.13
14953,-2418.6
14953.3,-2421.07
14953.5,-2423.55
14953.8,-2426.04
14954,-2428.54
14954.2,-2431.05
14954.4,-2433.57
14954.5,-2436.09
14954.5,-2437.95
14954.4,-2439.81
14954.4,-2441.69
14954.3,-2443.57
14954.2,-2445.47
14954.1,-2447.37
14953.9,-2449.28
14953.8,-2451.19
14953.6,-2453.12
14953.4,-2455.05
14953.2,-2457
14953,-2458.95
14952.8,-2460.9
14952.5,-2462.87
14952.2,-2464.83
14951.9,-2466.79
14951.5,-2468.76
14951.2,-2470.74
14950.8,-2472.73
14950.4,-2474.72
14950,-2476.72
14950.2,-2477.24
14950.3,-2477.78
14950.4,-2478.33
14950.4,-2478.89
14950.5,-2479.46
14950.5,-2480.05
14950.5,-2480.65
14950.5,-2481.31
14950.4,-2481.99
14950.3,-2482.68
14950.2,-2483.38
14950,-2484.09
14949.8,-2484.81
14949.6,-2485.55
14949.4,-2486.29
14949.2,-2487.05
14948.9,-2487.82
14948.6,-2488.6
14948.3,-2489.39
14948,-2490.19
14947.7,-2491.01
14947.3,-2491.83
14946.9,-2492.67
14946.5,-2493.51
14946,-2494.37
14945.5,-2495.23
14945.6,-2495.7
14945.6,-2496.18
14945.6,-2496.68
14946.1,-2497.16
14946.5,-2497.66
14946.9,-2498.18
14947.2,-2498.72
14947.6,-2499.27
14947.9,-2499.84
14948.1,-2500.43
14948.4,-2501.03
14948.6,-2501.65
14948.8,-2502.29
14948.9,-2502.95
14949,-2503.62
14949,-2504.31
14949.1,-2505.02
14949,-2505.74
14949,-2506.48
14948.9,-2507.23
14948.8,-2508.01
14948.6,-2508.79
14948.5,-2509.61
14948.3,-2510.44
14948,-2511.29
14947.7,-2512.15
14947.4,-2513.03
14947.1,-2513.92
14946.7,-2514.83
14946.3,-2515.75
14945.8,-2516.68
14945.3,-2517.63
14944.8,-2518.6
14944.2,-2519.57
14943.6,-2520.56
14943,-2521.56
14942.3,-2522.58
14941.6,-2523.61
14940.9,-2524.65
14940.1,-2525.7
14939.3,-2526.77
14938.4,-2527.84
14937.6,-2528.93
14936.6,-2530.03
14935.7,-2531.14
14934.7,-2532.26
14933.7,-2533.39
14932.6,-2534.53
14931.5,-2535.69
14930.4,-2536.85
14929.3,-2538.02
14928.1,-2539.2
14926.9,-2540.39
14925.6,-2541.59
14924.3,-2542.8
14923,-2544.02
14921.6,-2545.24
14920.2,-2546.48
14918.8,-2547.72
14917.9,-2548.98
14916.9,-2550.24
14915.9,-2551.51
14914.9,-5724.32
14913.8,-5725.6
14912.7,-5726.89
14911.6,-5728.18
14910.4,-5729.48
14909.2,-5730.78
14908,-5732.09
14907.3,-5733.4
14906.5,-5734.72
14905.7,-5736.04
14904.4,-5737.36
14902.9,-5738.69
14901.5,-5740.03
14900,-5741.37
14898.5,-5742.72
14897,-5744.07
14895.4,-5745.42
14893.8,-5746.77
14892.2,-5748.12
14890.5,-5749.48
14888.8,-5750.83
14887.1,-5752.19
14885.4,-5753.54
14883.6,-5754.89
14881.8,-5756.25
14879.9,-5757.6
14878.1,-5758.95
14876.2,-5760.3
14874.2,-5761.65
14872.3,-5763
14870.3,-5764.34
14868.3,-5765.68
14866.2,-5767.04
14864.1,-5768.39
14862,-5769.75
14859.8,-5771.09
14857.7,-5772.44
14855.5,-5773.78
14853.2,-5775.12
14851,-5776.45
14848.7,-5777.77
14846.4,-5779.09
14844,-5780.41
14841.7,-5781.72
14839.3,-5783.02
14836.9,-5784.32
14834.4,-5785.61
14832,-5786.89
14829.5,-5788.17
14826.9,-5789.43
14824.4,-5790.7
14821.8,-5791.95
14819.3,-5793.19
14816.7,-5794.43
14814,-5795.65
14811.4,-5796.87
14808.7,-5798.08
14806,-5799.27
14803.3,-5800.46
14800.5,-5801.64
14797.8,-5802.81
14795,-5803.96
14792.2,-5805.11
14789.4,-5806.25
14786.5,-5807.37
14783.7,-5808.48
14780.8,-5809.58
14777.9,-5810.67
14775,-5811.75
14772.1,-5812.81
14769.1,-5813.86
14766.2,-5814.9
14764.1,-5816.19
14762,-5817.47
14760,-5818.73
18408.1,-5819.99
18406,-5821.24
18403.9,-5822.48
20885.8,-5823.71
20883.7,-5824.93
20881.6,-5826.14
20879.4,-5827.34
20877.3,-5828.53
20875.1,-5829.71
20873,-5830.88
20870.8,-5832.04
20868.6,-5833.19
20866.4,-5834.33
20864.3,-5835.46
20862.1,-5836.58
20859.9,-5837.69
20857.7,-5838.79
20855.4,-5839.87
20853.2,-5840.95
20851,-5842.02
20848.8,-5843.07
20846.5,-5844.12
20844.3,-5845.16
20842,-5846.18
20839.8,-5847.19
20837.5,-5848.2
20835.3,-5849.19
20833,-5850.17
20830.8,-5851.14
20828.5,-5852.1
20826.3,-5853.05
20824,-5853.99
20821.7,-5854.92
20819.5,-5855.84
20817.2,-5856.75
20814.9,-5857.65
20812.6,-5858.53
20810.4,-5859.41
20808.1,-5860.27
20805.8,-5861.12
20803.5,-5861.96
20801.3,-5862.79
20799,-5863.62
20796.7,-5864.43
20794.5,-5865.23
20792.2,-5866.02
20789.9,-5866.8
20787.7,-5867.57
20785.4,-5868.33
20783.1,-5869.08
20780.9,-5869.82
20778.6,-5870.56
20776.4,-5871.28
20774.1,-5871.99
20771.9,-5872.7
20770,-5873.31
20768.2,-5873.91
20766.3,-5874.5
20764.4,-5875.09
20762.6,-5875.66
20760.7,-5876.23
20758.9,-5876.79
20757,-5877.34
20755.2,-5877.88
20753.4,-5878.41
20751.5,-5878.94
20749.7,-5879.46
20747.9,-5879.97
20746,-5880.47
20744.2,-5880.96
20742.4,-5881.45
20740.6,-5881.94
20738.8,-5882.41
20737,-5882.88
20735.2,-5883.34
20733.5,-5883.8
20731.7,-5884.25
20729.9,-5884.69
20728.2,-5885.13
20726.3,-5885.63
20724.5,-5886.13
20722.8,-5886.62
20721,-5887.11
20719.2,-5887.59
20717.4,-5888.07
20715.7,-5888.54
20713.9,-5889.01
20712.2,-5889.48
20710.4,-5889.94
20708.7,-5890.4
20707,-5890.86
20705.3,-5891.31
20703.6,-5891.87
20701.9,-5892.42
20700.2,-5892.98
20698.5,-5893.53
20696.8,-5894.08
20695.1,-5894.62
20693.5,-5895.17
20691.8,-5895.71
20690.2,-5896.25
20688.5,-5896.78
20686.9,-5897.32
20685.3,-5897.85
20683.7,-5898.38
20682.1,-5898.91
20680.5,-5899.45
20678.9,-5899.98
20677.4,-5900.51
20675.8,-5901.04
20674.3,-5901.58
20672.8,-5902.11
20671.3,-5902.65
20669.8,-5903.19
20668.3,-5903.73
20666.8,-5904.27
20665.3,-5904.81
20663.9,-5905.35
20662.5,-5905.9
20661,-5906.45
20659.6,-5907
20658.2,-5907.56
20656.8,-5908.12
20655.5,-5908.65
20654.1,-5909.18
20652.7,-5909.72
20651.4,-5910.27
20650,-5910.81
20648.7,-5911.37
20647.4,-5911.92
20646.1,-5912.49
20644.8,-5913.05
20643.6,-5913.62
20642.3,-5914.2
20641.1,-5914.78
20639.9,-5915.37
20638.7,-5915.96
20637.5,-5916.56
20636.3,-5917.16
20635.2,-5917.77
20634.1,-5918.39
20632.9,-5919.01
20631.8,-5919.64
20630.7,-5919.79
20629.6,-5919.95
20628.5,-5920.11
20627.4,-5920.28
20626.3,-5920.46
20625.3,-5920.64
20624.2,-5920.84
20623.2,-5921.04
20622.2,-5921.25
20621.2,-5921.46
20620.3,-5921.69
20619.3,-5921.92
20618.4,-5922.16
20617.5,-5922.41
20616.6,-5922.66
20615.7,-5922.93
20614.8,-5923.2
20614,-5923.48
20613.2,-5923.77
20612.4,-5924.07
20611.6,-5924.38
20610.8,-5924.7
20610.1,-5925.02
20609.3,-5925.59
20608.5,-5926.17
20607.7,-5926.76
20607,-5927.37
20606.2,-5927.98
20605.5,-5928.61
20604.8,-5929.25
20604.1,-5929.91
20603.4,-5930.57
20602.8,-5931.25
20602,-5932.03
20601.2,-5932.82
20600.4,-5933.62
20599.7,-5934.43
20599,-5935.25
20598.3,-5936.09
20597.6,-5936.94
20596.9,-5937.8
20596.3,-5938.67
20595.7,-5939.56
20595.1,-5940.45
20594.5,-5941.36
20594,-5942.93
20593.5,-5944.5
20593,-5946.09
20592.6,-5947.7
20592.2,-5949.32
20591.8,-5950.95
20591.5,-5952.59
20591.1,-5954.69
20590.7,-5956.8
20590.3,-5958.92
20590.1,-5960.96
20589.8,-5963.01
20589.6,-5965.07
20589.4,-5967.14
20589.3,-5969.22
20589.2,-5971.32
20589.1,-5973.43
20589,-5975.54
20589,-5977.67
20589,-5979.81
20589.1,-5981.96
20589.2,-5984.12
20589.3,-5986.29
20589.4,-5988.47
20589.6,-5990.66
20589.8,-5992.85
20590.1,-5995.06
20590.3,-5997.28
20590.6,-5999.5
20591,-6001.74
16025,-6003.98
16025.4,-6006.23
16026.2,-6008.68
16026.9,-6011.13
16027.8,-6013.58
16028.6,-6016.04
16029.5,-6018.5
16030.4,-6020.97
16031.3,-6023.44
16032.2,-6025.91
16033.2,-6028.38
16034.2,-6030.85
16035.3,-6033.33
16036.3,-6035.8
16037.4,-6038.28
16038.5,-6040.76
16039.7,-6043.24
16040.9,-6045.72
16042.1,-6048.2
16043.3,-6050.68
16044.6,-6053.16
16045.9,-6055.63
16047.2,-6058.11
16048.5,-6060.58
16049.9,-6063.06
16051.3,-6065.53
16052.7,-6067.99
16054.1,-6070.46
16056.2,-6071.98
16058.3,-6073.5
16060.5,-6075.01
16062.6,-6076.51
16064.8,-6078.01
16067.1,-6079.5
16069.4,-6080.99
16071.7,-6082.46
16074,-6083.93
16076.4,-6085.4
16078.9,-6086.85
16081.3,-6088.3
16083.8,-6089.75
16086.4,-6091.18
16088.9,-6092.6
16091.5,-6094.02
16094.2,-6095.43
16096.8,-6096.83
16099.5,-6098.22
16102.3,-6099.61
16105.1,-6100.98
16107.9,-6102.35
16110.7,-6103.7
16113.6,-6105.05
16116.5,-6106.39
16119.4,-6107.72
16122.4,-6109.03
16125.4,-6110.34
16128.4,-6111.64
16131.5,-6112.93
16134.6,-6114.2
16137.7,-6115.49
16140.9,-6116.76
16144.1,-6118.02
16147.3,-6119.28
16150.5,-6120.52
16153.8,-6121.75
16157.1,-6122.96
16160.5,-6124.17
16163.8,-6125.36
16167.2,-6126.54
16170.6,-6127.71
16174.1,-6128.87
16177.5,-6130.01
16181,-6131.14
16184.5,-6132.26
16188.1,-6133.36
16191.7,-6134.45
16195.2,-6135.52
16198.9,-6136.58
16202.5,-6137.63
16206.1,-6138.66
16209.8,-6139.68
16213.5,-6140.68
16217.2,-6141.67
16221,-6142.64
16224.7,-6143.6
16228.5,-6144.54
16232.3,-6145.47
16236.1,-6146.38
16239.9,-6147.28
16243.7,-6148.16
16247.6,-6149.02
16251.4,-6149.87
16255.3,-6150.7
16259.2,-6151.51
16263,-6152.44
16266.8,-6153.34
16270.6,-6154.23
16274.5,-6155.1
16278.3,-6155.95
16282.2,-6156.79
12191.1,-6157.61
12195,-6158.41
12198.9,-6159.19
12202.8,-6159.95
12206.7,-6160.7
12210.5,-6161.43
12214.4,-6162.14
12218.3,-6162.83
12222.2,-6163.5
12226.1,-6164.16
12230,-6164.79
12233.9,-6165.41
12237.8,-6166.01
12241.7,-6166.58
12245.6,-6167.14
12249.5,-6167.68
12253.4,-6168.2
12257.3,-6168.7
12261.1,-6169.19
12265,-6169.65
12268.9,-6170.09
12272.7,-6170.51
12276.5,-6170.92
12280.4,-6171.3
12284.2,-6171.67
12288,-6172.01
12291.8,-6172.09
12295.6,-6172.15
12299.4,-6172.19
12303.1,-6172.21
12306.9,-6172.21
12310.6,-6172.2
12314.3,-6172.17
12318,-6172.12
12321.7,-6172.05
12325.4,-6171.96
12329,-6171.86
12332.7,-6171.73
12336.3,-6171.59
12339.9,-6171.43
12343.5,-6171.26
12347,-6171.07
12350.6,-6170.86
12354.1,-6170.63
12357.6,-6170.39
12361.1,-6170.13
12364.5,-6169.85
12368,-6169.56
12371.4,-6169.25
12374.8,-6168.93
12378.1,-6168.59
12381.4,-6168.18
12384.5,-6167.28
12387.6,-6166.37
12390.6,-6165.44
12393.7,-6164.5
12396.7,-6163.55
12399.7,-6162.58
12402.6,-6161.6
12405.5,-6160.61
12408.8,-6159.46
12412,-6158.3
12415.2,-6157.12
12418.4,-6155.94
12421.5,-6154.75
12424.6,-6153.54
12427.7,-6152.33
12430.8,-6151.11
12433.8,-6149.88
12436.8,-6148.64
12439.8,-6147.39
12442.7,-6146.13
12445.6,-6144.87
12448.5,-6143.61
12451.4,-6142.33
12454.2,-6141.05
12457,-6139.76
12459.8,-6138.47
12462.5,-6137.17
12465.4,-6136.16
12468.3,-6135.14
12471.1,-6134.12
12473.9,-6133.09
12476.6,-6132.05
12479.3,-6131.01
12482,-6129.96
12484.7,-6128.9
12487.3,-6127.84
12489.9,-6126.77
12492.4,-6125.7
12494.9,-6124.62
12497.4,-6123.54
12499.9,-6122.46
12502.3,-6121.37
12504.7,-6120.28
12507,-6119.19
12509.4,-6118.09
12511.6,-6117
12513.9,-6115.9
12516.1,-6114.8
12518.3,-6113.7
12520.5,-6112.6
12522.6,-6111.5
12524.7,-6110.4
12526.8,-6109.3
12528.7,-6108.34
12530.6,-6107.38
12532.5,-6106.43
12534.4,-6105.48
12536.2,-6104.53
12538,-6103.58
12539.8,-6102.63
12541.5,-6101.69
12543.2,-6100.75
12544.9,-6099.82
12546.5,-6098.89
12548.1,-6097.96
12549.7,-6097.04
12551.3,-6096.13
12552.8,-6095.21
12554.3,-6094.31
12555.8,-6093.41
12557.2,-6092.51
12558.6,-6091.62
12560,-6090.74
12561.4,-6089.87
12562.7,-6089
12564,-6088.13
12565.3,-6087.28
12566.6,-6086.43
12567.8,-6085.59
12569,-6084.76
12570.2,-6083.94
12571.3,-6083.12
12572.5,-6082.32
12573.6,-6081.52
12574.7,-6080.73
12575.7,-6079.95
12576.7,-6079.18
15042,-6078.42
15043,-6077.66
15044,-6076.92
15044.9,-6076.19
15045.8,-6075.47
15046.7,-6074.75
15047.6,-6074.05
15048.5,-6073.36
15049.3,-6072.68
15050.1,-6072.01
15050.9,-6071.35
15051.7,-6070.7
15052.4,-6070.06
15053.1,-6069.43
15053.9,-6068.82
15054.5,-6068.21
15055.2,-6067.62
15055.9,-6067.04
15056.5,-6066.47
15057.1,-6065.91
15057.7,-6065.36
15058.3,-6064.83
15058.9,-6064.3
15059.4,-6063.79
15060,-6063.29
15060.5,-6062.81
15061,-6062.33
15061.5,-6061.87
15061.9,-6061.42
15062.4,-6060.92
15062.8,-6060.43
15063.2,-6059.95
15063.6,-6059.49
15064,-6059.04
15064.4,-6058.6
15064.7,-6058.17
15065.1,-6057.75
15065.4,-6057.35
15065.7,-6056.95
15066,-6056.57
15066.3,-6056.21
15066.6,-6055.85
15066.8,-6055.51
15067.1,-6055.18
15067.3,-6054.86
15067.6,-6054.55
15067.8,-6054.26
15068,-6053.98
15068.2,-6053.71
15068.4,-6053.45
15068.6,-6053.21
15068.7,-6052.98
15068.9,-6052.76
15069,-6052.55
15069.2,-6052.35
15069.3,-6052.17
15069.4,-6052
15069.5,-6051.84
15069.6,-6051.7
15069.7,-6051.56
15069.8,-6051.44
15069.8,-6051.68
15069.9,-6051.92
15069.9,-6052.17
15069.9,-6052.43
15069.9,-6052.69
15069.9,-6052.96
15069.9,-6053.23
15069.9,-6053.51
15069.8,-6053.79
15069.8,-6054.09
15069.8,-6054.38
15069.7,-6054.69
15069.7,-6054.96
12864.7,-6055.24
12864.7,-6055.52
12864.7,-6055.81
12864.6,-6056.11
12864.6,-6056.41
12864.5,-6056.73
12864.5,-6057.04
12864.4,-6057.37
12864.4,-6057.7
12864.3,-6058.04
12864.2,-6058.37
12864.1,-6058.72
12864,-6059.07
12863.9,-6059.43
12863.8,-6059.79
12863.7,-6060.16
12863.6,-6060.54
12863.5,-6060.93
12863.4,-6061.32
12863.3,-6061.72
12863.2,-6062.13
12863,-6062.55
12862.9,-6062.97
12862.8,-6063.4
12862.7,-6063.84
12862.5,-6064.28
12862.4,-6064.73
12862.3,-6065.19
12862.2,-6065.65
12862,-6066.12
12861.9,-6066.6
12861.8,-6067.08
12861.6,-6067.58
12861.5,-6068.07
12861.3,-6068.58
12861.2,-6069.09
12861.1,-6069.61
12860.9,-6070.13
12860.8,-6070.66
12860.6,-6071.2
12860.5,-6071.75
12860.3,-6072.3
12860.2,-6072.85
12860,-6073.42
12859.9,-6073.99
12859.7,-6074.56
12859.6,-6075.14
12859.4,-6075.73
12859.3,-6076.32
12859.1,-6076.92
12858.9,-6077.53
12858.8,-6078.14
12858.6,-6078.76
12858.5,-6079.38
12858.3,-6080.01
12858.1,-6080.64
12858,-6081.28
12857.8,-6081.92
12857.6,-6082.57
12857.5,-6083.23
12857.3,-6083.89
12857.1,-6084.55
12856.9,-6085.22
12856.8,-6085.89
12856.6,-6086.57
12856.4,-6087.26
12856.2,-6087.95
12856,-6088.64
12855.9,-6089.34
12856.2,-6090.19
12856.5,-6091.05
12856.9,-6091.92
12857.2,-6092.79
12857.6,-6093.67
12857.9,-6094.56
12858.2,-6095.46
12858.6,-6096.43
12859,-6097.42
12859.3,-6098.42
12859.7,-6099.42
12860,-6100.43
12860.4,-6101.45
12860.7,-6102.48
12861.1,-6103.51
12861.4,-6104.56
12861.8,-6105.16
12862.2,-6105.76
12862.6,-6106.36
12862.9,-6106.97
12863.3,-6107.58
12863.7,-6108.2
12864.1,-6108.81
12864.4,-6109.43
12864.8,-6110.05
12865.1,-6110.68
12865.5,-6111.3
12865.9,-6111.93
12866.2,-6112.56
12866.6,-6113.19
12866.9,-6113.82
12867.3,-6114.45
12867.6,-6115.09
12867.9,-6115.72
12868.3,-6116.36
12868.6,-6117
12868.9,-6117.64
12869.3,-6118.29
12869.6,-6118.93
12869.9,-6119.57
12870.2,-6120.22
12870.5,-6120.87
12870.8,-6121.51
12871.1,-6122.16
12871.4,-6122.81
12871.7,-6123.46
12872,-6124.11
12872.3,-6124.76
12872.6,-6125.41
12872.9,-6126.06
12873.1,-6126.71
12873.4,-6127.36
12873.7,-6128.01
12873.9,-6128.66
12874.2,-6129.31
12874.4,-6129.96
12874.7,-6130.61
12874.9,-6131.26
12875.1,-6131.91
12875.3,-6132.56
12875.6,-6133.21
12875.8,-6133.85
12876,-6134.5
12876.2,-6135.14
12876.4,-6135.78
12876.5,-6136.43
12876.9,-6137.42
12877.3,-6138.42
12877.7,-6139.43
12878,-6140.44
12878.4,-6141.46
12878.7,-6142.48
12879.1,-6143.51
12879.5,-6144.54
12879.8,-6145.58
12880.2,-6146.63
12880.5,-6147.68
12880.9,-6148.73
12881.2,-6149.79
12881.5,-6150.86
12881.9,-6151.93
12882.2,-6153.01
12882.5,-6154.1
12882.9,-6155.19
12883.2,-6156.28
12883.5,-6157.38
12883.8,-6158.49
12884.1,-6159.6
12884.4,-6160.71
12884.8,-6161.83
12885.1,-6162.96
12885.4,-6164.09
12885.7,-6165.23
12886,-6166.37
12886.2,-6167.52
12886.5,-6168.68
12886.8,-6169.84
12887.1,-6171
12887.4,-6172.17
12887.6,-6173.34
12887.9,-6174.52
12888.2,-6175.71
12888.4,-6176.9
12888.7,-6178.1
12889,-6179.3
12889.2,-6180.5
12889.4,-6181.71
12889.7,-6182.93
12889.9,-6184.15
12890.2,-6185.38
12890.4,-6186.61
12890.6,-6188.07
12890.9,-6189.49
12891.1,-6190.92
12891.3,-6192.35
12891.6,-6193.79
12891.8,-6195.23
12892,-6196.68
12892.2,-6198.13
12892.5,-6199.59
12892.7,-6201.06
12892.9,-6202.53
12893.1,-6204.01
8143.34,-6205.49
8143.53,-6206.98
8143.72,-6208.47
8143.9,-6209.97
8144.08,-6211.48
8144.25,-6212.99
8144.42,-6214.51
8144.58,-6216.03
